Age,Marital_Status,Dependents,Employment_Status,Residential_Status,Credit_Score,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Bank_Account_History,Debt_to_Income_Ratio,Expense_to_Income_Ratio,Average_Length
35,1.0,1,0,1,739,36621,14943,1,0,0.27281191806331473,0.6235075035600832,0.0
40,0.0,0,1,1,719,11022,24869,1,1,0.454145361577794,1.0821037253469685,0.5
25,0.0,2,2,1,823,45778,26679,0,2,0.3840473311452755,0.6068405596821558,2.0
42,0.0,2,2,1,702,3885,1064,1,1,0.011883753657828311,0.6618267920566488,0.0
60,1.0,2,0,0,487,43774,8821,0,1,0.14042153522875608,0.9513196854404788,0.0
58,0.0,3,0,2,581,35314,25518,0,6,0.8672217502124044,1.902056074766355,3.0
38,1.0,3,1,0,762,22522,7332,0,8,0.13385668644454587,1.0263806481058877,8.0
35,1.0,0,0,0,768,34828,11556,1,5,0.13873415290049942,0.18325009604302728,2.5
18,0.0,2,1,1,472,28365,19780,0,5,0.39031513309785504,0.3078319553249008,5.0
35,1.0,2,2,2,723,28130,8775,0,4,0.08200704653140566,0.45049204227918843,0.0
33,0.0,3,0,0,701,48402,7112,0,8,0.06852033836252577,0.17076131568298747,8.0
46,0.0,0,0,0,721,46958,21196,1,6,0.31268071045022716,0.10603646663126216,6.0
26,0.0,0,2,0,768,44240,26950,0,5,0.25648346419224366,0.4114775160599572,0.0
59,0.0,2,1,0,373,32282,11801,1,2,0.4706844288449266,2.2916400765794513,0.0
20,0.0,0,1,1,435,32799,495,0,2,0.010723570190641248,0.8625649913344887,1.0
49,1.0,0,1,1,809,48616,18566,0,4,0.1413271015231904,0.05106227496593565,2.0
37,0.0,1,0,0,794,46160,10333,0,4,0.14473407757063017,0.6067821775244071,2.0
35,0.0,0,0,0,807,19701,7977,0,3,0.08875956916503472,0.3924247819120527,0.0
42,1.0,0,2,0,724,43486,14642,0,7,0.10004851416818701,0.19351003423323698,7.0
38,1.0,2,0,0,779,14018,23540,0,1,0.18453916165599205,0.31862403085582586,0.0
29,0.0,2,0,0,798,30610,7572,0,7,0.0640603717396638,0.08537998832497187,7.0
25,1.0,3,1,0,368,2121,12071,1,1,0.23989427242736197,0.6994713621368099,1.0
34,0.0,3,0,0,834,26415,6183,0,7,0.07669978787540471,0.5303859179040601,7.0
30,0.0,0,0,0,790,35855,8243,0,6,0.14538175276459903,1.0330340923120338,3.0
32,0.0,3,0,1,319,35243,6393,0,9,0.3126314245195364,0.6155802239718323,4.5
25,1.0,3,0,0,391,2129,5332,0,5,0.08388000062925732,0.6305158336872906,5.0
46,0.0,1,1,1,751,47043,25091,0,6,0.38293423683286787,0.3404606016208049,3.0
28,1.0,3,0,1,733,5833,9974,0,4,0.07464395566565135,0.3571594285329402,2.0
48,0.0,2,1,0,701,31929,12889,0,3,0.08843346049345445,0.32744188599500507,1.5
33,0.0,3,1,0,709,2773,2838,0,9,0.021899330982383308,0.2075112081671078,0.0
29,1.0,0,2,0,831,26023,9712,0,8,0.16680979698395795,0.3742915049294081,0.0
36,1.0,1,2,1,327,25828,13637,0,1,0.21018479986436708,0.6704582235169002,0.0
41,1.0,3,0,1,788,2404,898,0,7,0.009744240806449863,0.1221393925583515,3.5
26,0.0,0,0,0,806,32622,22453,0,3,0.1699684332442601,0.3687178749593114,1.5
37,0.0,3,2,1,802,48318,24922,0,6,0.32255642990267136,0.7405259888175606,0.0
41,0.0,2,0,0,704,19833,24218,0,3,0.27598545885516973,0.5201992000091167,3.0
42,1.0,0,2,0,336,3049,9363,0,5,0.2621440770501442,0.5244561413332587,2.5
31,1.0,0,2,1,591,518,20790,0,0,0.6404016757023164,0.7422375554460325,0.0
35,0.0,2,0,0,837,34840,508,0,8,0.0035790022474443245,0.3530530720943504,0.0
31,1.0,2,0,0,793,14916,22431,1,5,0.21003398971881232,0.37619034242534904,2.5
26,0.0,3,1,0,799,45799,9611,0,1,0.06465827519627564,0.16937225432748262,0.0
27,0.0,0,2,0,769,10619,18579,0,6,0.18995961351669138,0.07999591022953836,0.0
35,0.0,3,0,0,847,43573,20398,0,4,0.14776341048208919,0.20271650548734108,2.0
27,0.0,1,0,1,805,32740,3223,0,9,0.03536434159561978,0.14865532110997728,0.0
25,0.0,2,2,1,749,27213,29319,0,5,0.288569994389819,0.2635013434907137,0.0
43,0.0,2,0,0,787,29776,29505,1,4,0.5290289033923833,0.9811374883454063,2.0
38,1.0,1,0,0,773,45566,17026,1,9,0.20759364026531407,0.16050526726492392,9.0
41,1.0,1,0,0,717,22413,13628,0,2,0.22237814728391234,0.5823474699345659,2.0
43,1.0,0,0,2,817,24744,18856,0,5,0.2430272722585967,0.2465329690158272,5.0
43,0.0,1,1,0,712,24433,1365,0,0,0.026607668466501627,1.1630182647511744,0.0
45,0.0,0,2,0,768,14177,25629,0,6,0.17649975552142802,0.2004035618117584,6.0
68,1.0,0,0,0,510,26288,14622,0,7,0.25281394263187923,0.9340733440531148,7.0
43,0.0,3,1,0,742,36660,22404,0,5,0.18665178162308071,0.39599770059401324,0.0
25,0.0,1,0,0,845,45049,23363,1,7,0.3349341973220174,0.7189265131748717,0.0
49,0.0,2,2,0,738,29720,2623,0,0,0.021659606444207728,0.140015359080437,0.0
35,0.0,3,2,1,775,24431,2505,0,2,0.017775790863030612,0.14620854089496318,0.0
25,1.0,1,2,1,756,9157,15681,0,7,0.16240652898895955,0.36054435859726164,0.0
47,0.0,0,0,0,741,44533,26355,0,9,0.17892907334360764,0.11430278424636608,9.0
24,1.0,0,1,0,515,22402,10337,1,2,0.3996829447473224,1.0527780999884004,0.0
32,1.0,2,0,0,712,41635,2875,0,3,0.036889715788798356,0.6496182716366202,0.0
31,1.0,3,0,1,748,20782,16860,0,3,0.3105258311078368,0.8164287687632379,1.5
39,0.0,3,0,0,722,22205,6957,0,9,0.0584975783667429,0.31410601372258845,4.5
40,1.0,0,0,0,814,5289,21276,0,3,0.34035609732687044,0.45764745404808754,1.5
46,0.0,0,2,2,730,41733,21631,0,8,0.3427453217347214,0.42971906640680707,4.0
44,1.0,1,1,0,406,43355,2320,1,7,0.04634531253121317,0.3761161829041731,7.0
32,1.0,1,0,0,835,11655,27712,0,7,0.5520428693798681,1.0494232952847666,7.0
59,1.0,2,1,0,414,33359,5061,0,7,0.1719790675547098,1.3554437950251461,7.0
53,1.0,2,1,1,496,39500,10734,1,0,0.16109860423232777,0.7832507879333633,0.0
37,1.0,1,0,1,776,3661,9223,0,1,0.06790205259593014,0.15151515151515152,1.0
28,0.0,1,2,1,744,17674,25911,0,1,0.5026382153249273,0.24209505334626577,1.0
43,0.0,2,0,0,753,20698,23629,0,8,0.2104077434751249,0.36341617616940186,8.0
48,1.0,3,0,0,839,9013,19446,0,9,0.3763863350430659,0.42829768702216203,0.0
30,1.0,1,1,2,805,1608,10103,0,6,0.0806826440076985,0.32055838171523493,6.0
40,1.0,1,1,0,836,27912,7622,1,9,0.08108251864302203,0.2893950193078944,4.5
48,0.0,0,2,0,781,20810,3085,0,0,0.03329232495899163,0.13260813260813262,0.0
48,0.0,3,0,0,831,31827,12009,0,1,0.1433636558985746,0.4876441515650741,1.0
47,0.0,0,0,0,593,41666,24052,0,7,0.5307851878006797,0.8556296067440526,0.0
31,0.0,2,0,0,744,32222,24777,0,4,0.46764056395447595,0.8441198120151747,4.0
62,1.0,2,2,0,528,36697,29941,0,5,0.6292902330860254,0.38361461989533197,0.0
27,0.0,3,2,0,829,47657,11877,0,1,0.0986625685329789,0.3803954145206845,0.0
45,0.0,3,0,0,809,34182,21825,0,4,0.2725059308278187,0.07776251716818579,4.0
42,0.0,0,1,0,841,38230,3748,0,7,0.04245822713112433,0.23531011045029737,3.5
41,0.0,0,0,1,816,16356,20910,0,2,0.22820784266646293,0.24097700459471552,2.0
52,1.0,0,1,0,498,29467,8707,0,6,0.3497208499015946,1.1813471502590673,6.0
37,1.0,0,0,0,381,4318,15496,0,8,0.32413663271069093,0.9631225552743322,0.0
53,0.0,3,0,0,460,42829,6954,0,4,0.2207268687509919,1.6443104269163624,2.0
35,0.0,3,0,0,796,9813,10079,0,8,0.07689901425214392,0.32667012543107393,4.0
42,0.0,1,0,0,818,9712,11608,0,8,0.1346151616008164,0.6137004093655414,4.0
36,1.0,2,0,1,565,33167,20825,0,7,0.8690843836073784,0.5007929221267006,0.0
57,1.0,2,0,0,596,6600,15499,0,4,0.23029717682020803,0.28832095096582466,4.0
62,0.0,1,1,0,354,14408,3556,0,7,0.07078448155741784,1.0689332563648306,3.5
49,0.0,0,0,0,741,2321,16305,0,4,0.10954863677286715,0.3521681291068141,2.0
42,1.0,3,0,0,729,45248,14854,0,5,0.14785837290092674,0.2454683907187864,0.0
39,1.0,1,1,0,367,12447,28996,0,7,0.8881401617250674,0.9071306052438128,3.5
25,0.0,2,0,0,818,36340,23114,0,8,0.3152568264273439,0.15990616219755038,0.0
37,1.0,3,1,0,558,39200,26564,0,7,0.521517198052458,0.4643474163656353,3.5
66,1.0,3,0,1,437,34716,27261,0,7,0.39169229000833355,0.7155378028104256,7.0
27,1.0,2,2,1,790,34188,22431,1,5,0.167852733191155,0.3731956448535189,2.5
40,0.0,2,2,1,546,49912,27545,0,9,0.4639157894736842,0.6148042105263158,4.5
41,0.0,1,0,0,463,49797,3908,0,0,0.06897403766391924,0.43608252881272175,0.0
31,1.0,0,1,0,762,44759,20634,0,4,0.2027632561613144,0.1600172949176526,2.0
40,1.0,0,0,0,448,11333,1143,1,3,0.028073191698391255,0.8880265258504236,3.0
30,1.0,0,0,1,720,33881,4350,0,5,0.04650218079192679,0.2991533396048918,2.5
64,1.0,1,1,1,510,22619,8029,0,1,0.14170740747277571,1.0032651476376215,0.0
31,0.0,3,2,0,733,35932,26645,0,1,0.3617148364850739,0.6739339967147686,0.0
56,0.0,2,0,2,396,6475,2528,0,8,0.06709307571857002,1.5264736325274024,8.0
36,0.0,1,0,0,724,18256,5268,1,1,0.10526105460866786,1.1621875437089135,1.0
33,0.0,3,0,0,727,13939,823,0,3,0.007932988895743369,0.23700647748303516,0.0
46,0.0,0,1,0,480,27102,18130,0,8,0.36291210440979244,0.9060592109213924,4.0
33,0.0,2,2,0,796,7195,14278,1,5,0.20299992891163718,0.381488590317765,5.0
35,1.0,1,0,1,700,45985,12994,1,7,0.1816047294936479,0.6470349820407821,3.5
59,1.0,3,1,0,462,28555,15080,0,9,0.4530433215165535,1.2271825992909933,4.5
27,0.0,3,1,2,503,43621,22665,0,5,0.48388129803586677,1.0360375747224595,5.0
39,1.0,0,1,1,747,40704,24556,0,8,0.20996109614809114,0.3994356803898935,4.0
40,1.0,1,0,1,807,6369,29115,0,1,0.43879611767542803,0.8686399807089462,0.5
32,0.0,0,0,0,795,36287,24174,1,7,0.2805547496083096,0.5932803342424419,7.0
37,0.0,2,0,1,761,33642,7209,0,1,0.05449515069507964,0.07565369235072229,0.0
33,0.0,2,0,1,798,15361,26889,0,5,0.3753454870320221,0.1727016387950529,0.0
38,0.0,3,2,1,794,29862,20433,0,9,0.15069473125258126,0.22850905658150925,0.0
39,1.0,2,1,0,475,27265,25306,0,2,0.4093298610549472,0.16343432056030927,1.0
37,0.0,1,0,0,436,35785,1525,0,0,0.02186756144426281,0.818377355243913,0.0
35,0.0,1,1,0,496,6762,21587,0,7,0.3729612992398065,0.4318590186592951,3.5
48,0.0,2,1,1,816,26304,26843,0,8,0.27741262065686945,0.5070998945867179,4.0
26,1.0,2,0,0,831,28677,1839,0,0,0.017238147016366397,0.5127012991882417,0.0
47,0.0,2,1,1,750,6430,24720,1,1,0.2633990410229089,0.6027490676611614,0.5
33,1.0,1,0,1,703,3891,17966,0,5,0.2106633209432126,0.1035610848586471,5.0
34,1.0,1,0,0,808,11262,11801,0,2,0.12732235720605053,0.11794661545432968,0.0
69,0.0,0,0,1,308,2983,28624,1,6,0.4932196088567244,0.3986559834582579,6.0
35,1.0,3,2,0,707,17472,20761,1,7,0.16389702457547506,0.18169904713786109,7.0
48,0.0,0,1,0,787,41958,21249,0,3,0.2799051570835803,0.6424026872159653,0.0
47,0.0,3,0,0,737,29345,26509,0,4,0.3027766038856464,0.6774867794364556,4.0
27,0.0,0,1,0,358,17058,19873,0,7,0.5139391745112237,0.7339402089583118,7.0
43,0.0,1,0,0,822,7664,6656,0,8,0.07925224742513544,0.7061260939453474,4.0
25,1.0,0,0,0,826,5864,21570,0,8,0.25260864982609,0.3489442434037171,8.0
48,0.0,0,0,0,828,9127,83,1,2,0.0006446351597996195,0.1148227253310551,1.0
46,1.0,3,2,1,521,48563,23348,0,1,0.7121549489095623,1.3154796400793045,0.0
38,0.0,3,1,2,709,20091,26941,0,3,0.26057141751779633,0.09134168987929434,0.0
58,0.0,0,2,1,535,23080,26928,0,1,0.7995012024583593,0.6577001870490781,1.0
22,1.0,3,0,0,343,7374,18068,0,7,0.38760055776037755,1.0441274267939504,0.0
36,1.0,2,0,1,746,7376,3072,0,3,0.031644004944375775,0.27280593325092706,3.0
44,1.0,2,2,0,717,34882,23200,0,4,0.3455980932518993,0.8471324296141814,0.0
67,0.0,1,0,1,473,29816,17218,0,9,0.2501452812645281,0.7904463040446305,0.0
41,0.0,0,0,0,785,47784,22228,1,7,0.17477178553737527,0.25276963116139733,3.5
44,1.0,3,2,0,755,4811,26367,1,5,0.28337596457666103,0.3854867484899942,2.5
25,0.0,0,1,1,494,1053,29860,1,4,0.4919680369058407,0.7400280088969438,0.0
42,0.0,2,0,0,548,11978,9454,0,4,0.36841900159775537,1.0278632944935895,0.0
18,0.0,3,1,2,503,8258,22218,0,0,0.7155786015652678,1.6804405938999645,0.0
53,0.0,3,0,0,383,43690,27465,0,4,1.0654847344531948,1.4887690576870853,0.0
36,1.0,1,1,0,778,2406,11234,1,2,0.09435816457663136,0.4637442569525521,2.0
40,0.0,0,2,0,708,23614,5651,0,8,0.04085601706250226,0.10384990781910855,4.0
22,1.0,3,1,1,433,37376,11648,0,9,0.18942609487567286,0.14226472166658535,4.5
42,1.0,0,0,0,782,48816,23597,0,4,0.2398629761021377,0.49365197149740286,0.0
42,0.0,1,0,0,718,43764,16006,0,0,0.29206430304910314,0.16991770523511487,0.0
68,0.0,3,2,0,504,42632,11650,0,2,0.2951758386540995,1.1647917300091213,1.0
37,1.0,0,1,0,716,37066,5119,0,3,0.043975018684443375,0.21545096085286966,1.5
25,1.0,3,0,0,702,31829,22240,0,9,0.20456029653884714,0.4615851583410749,4.5
32,0.0,3,2,0,792,38969,23418,0,8,0.4074254497372908,0.7298792581509447,0.0
25,0.0,0,0,0,821,48756,21962,1,2,0.17187218757092212,0.1236803593648508,0.0
44,1.0,3,1,0,753,22095,11407,0,1,0.11964924425983615,0.5568457157242204,0.0
31,1.0,3,1,0,848,27188,17753,0,5,0.274844023346183,0.7813849797965724,0.0
43,0.0,3,1,1,842,12618,1222,0,7,0.011041536779521653,0.479466536553631,0.0
49,0.0,3,2,0,847,42381,1392,1,9,0.01592476919380856,0.5496791021724955,9.0
46,1.0,2,1,2,497,44188,26503,0,9,0.5117594809608403,0.38047424113694295,9.0
27,0.0,3,0,1,790,3771,17928,0,7,0.3416288730515645,0.6558176759785053,7.0
46,1.0,0,0,2,423,5932,9658,0,3,0.1570534189771526,0.2706561509065778,3.0
42,0.0,1,1,1,809,15773,8343,0,6,0.061954197112814115,0.26893601853502047,6.0
45,0.0,3,2,0,735,32654,2017,0,1,0.03985772156901492,0.3943483845469815,0.5
35,1.0,3,0,0,455,13339,16947,0,3,0.8301249081557678,0.5601763409257898,1.5
48,0.0,3,0,0,731,41564,2518,0,2,0.04423364075537989,0.844901185770751,1.0
23,1.0,2,1,1,573,5353,889,1,6,0.029490794493282468,1.9111627135511693,3.0
44,1.0,3,0,1,765,11346,27816,0,0,0.36602889701818564,0.1070610837697713,0.0
31,1.0,1,0,1,339,21737,4382,0,1,0.17507691078349116,0.5345798873306964,1.0
31,0.0,0,1,1,718,38726,13173,0,2,0.11887487140614002,0.37338242460338944,0.0
28,1.0,2,2,0,473,45669,12850,0,1,0.2215173507559172,0.5165405368132531,0.0
45,0.0,3,0,0,834,20394,24742,1,3,0.1788440409414214,0.20210489793558087,0.0
22,0.0,2,0,2,439,1021,15042,1,6,0.5919250747678262,1.0931843223673854,0.0
37,0.0,2,0,0,724,11855,22540,0,7,0.42826471091182006,1.0814158955748514,0.0
37,0.0,3,0,0,785,38801,27927,1,2,0.19083640836408364,0.3765477654776548,2.0
44,0.0,3,1,0,507,19598,14086,0,3,0.2417491890778657,0.7648926493555529,1.5
25,1.0,0,2,0,707,27372,28142,0,5,0.4045250689972401,0.33687902483900645,2.5
26,0.0,1,0,0,752,3250,26443,1,6,0.20359562673236833,0.04656606097936557,3.0
42,1.0,3,2,0,797,44013,14854,1,2,0.202563752897859,0.5380608209464066,0.0
28,1.0,3,1,0,741,39545,15473,0,3,0.11918535236437303,0.3628940942668094,3.0
38,1.0,1,2,0,781,40680,24258,0,7,0.44824272885176836,1.1078014708599726,3.5
29,0.0,2,2,0,817,31320,12595,0,6,0.21435379012219613,0.27407331767589094,3.0
43,0.0,2,1,1,334,45480,4887,0,9,0.13996849491622512,1.2073893741944723,0.0
40,0.0,3,1,0,747,21949,15594,0,7,0.11428027027423161,0.1739487299749366,7.0
44,1.0,3,2,0,817,35505,15401,0,3,0.12048880856823213,0.07857863731311757,3.0
52,0.0,0,0,1,397,21968,11383,0,1,0.4034235894527927,0.23646158208108875,1.0
37,1.0,1,2,0,368,39759,26270,0,1,0.9513979429233667,0.8200782268578879,0.5
38,1.0,3,1,0,837,8319,1324,0,8,0.011627396394101994,0.4464077141276379,4.0
29,0.0,2,1,1,742,2209,10180,1,2,0.08804324324324324,0.3680172972972973,0.0
36,0.0,2,1,0,747,7996,17192,0,2,0.2745624121630254,0.2282483710233806,0.0
37,0.0,2,0,0,733,23512,17012,0,9,0.1302264341595603,0.2803558032365234,4.5
40,1.0,3,1,0,784,30445,23418,1,5,0.37159042224020566,0.6171276241252915,0.0
40,0.0,3,0,0,849,35160,25963,0,4,0.17758549931600548,0.25559507523939806,2.0
43,0.0,1,0,1,718,49944,5548,0,4,0.06181753353835183,0.39256585104960556,4.0
46,1.0,1,0,0,737,43919,11372,0,2,0.1056268692760677,0.3376121565640616,1.0
21,1.0,2,1,0,425,13780,7105,0,7,0.11424666345071555,0.8503617945007236,7.0
30,0.0,3,0,0,397,13108,16715,1,1,0.31989818376681783,0.5022678991789631,0.5
42,1.0,1,0,0,759,33248,24968,1,7,0.18562602689822835,0.30645245228872847,0.0
37,0.0,2,0,0,749,40156,4991,0,8,0.036907490941359165,0.2816534792575612,4.0
36,0.0,3,0,1,755,5361,25703,1,3,0.2930486039060986,0.563271728100879,0.0
36,0.0,2,1,1,465,32886,16264,0,6,0.241567276129933,0.5548442675301142,6.0
41,1.0,1,0,2,794,39126,21237,0,0,0.16677268122599948,0.11901901194430702,0.0
34,0.0,2,0,0,798,14995,1345,0,6,0.012237841772439834,0.42473044902415724,0.0
24,0.0,1,1,1,378,1155,3118,0,2,0.09403462211231076,0.7846070329935461,0.0
38,1.0,2,0,0,401,6254,1842,0,8,0.04711599948842563,0.5491239288911626,8.0
63,0.0,1,0,0,523,47489,5778,0,4,0.20550576184379002,0.9428083653435766,0.0
56,1.0,3,1,0,547,39989,21738,0,6,0.8036229205175601,1.6915341959334567,3.0
45,0.0,0,2,0,779,39395,18734,1,1,0.12675322566458502,0.08281517466288676,0.5
25,1.0,0,1,0,842,3207,25026,1,5,0.2351227944906894,0.5386797948101242,0.0
31,0.0,3,1,0,585,23463,16677,0,6,0.7284441338341924,1.5006551935004804,0.0
20,0.0,1,0,2,411,23103,23656,0,6,0.7874309300312895,1.932893948472139,3.0
33,1.0,3,1,1,711,13916,5612,0,7,0.0638336594021566,0.11724828245143092,7.0
35,0.0,2,0,1,846,36543,3180,0,0,0.023258705557952942,0.35467331758372767,0.0
47,0.0,0,0,1,710,38249,25595,1,5,0.24715379638660087,0.34878668198804547,5.0
47,0.0,3,2,1,561,33089,9119,0,9,0.14448916212447713,0.5922803904170364,4.5
64,1.0,2,0,0,536,4791,22758,0,5,0.35043577345939453,0.21545378953527763,5.0
47,0.0,3,0,1,807,530,4019,0,6,0.06260222121839903,0.9323509711989283,6.0
29,0.0,1,0,1,821,10922,3720,0,9,0.042567799519395814,0.5790593889461036,0.0
43,0.0,2,0,0,707,19520,13861,1,3,0.1413349375968676,0.15992332164124318,0.0
43,0.0,3,2,2,365,48294,10977,0,0,0.20422325581395348,0.6793674418604652,0.0
21,1.0,1,2,1,421,38641,17258,0,3,0.5671563311314864,0.7370600414078675,0.0
69,0.0,2,0,1,473,47483,9553,0,5,0.16102009169363538,0.468042071197411,2.5
37,0.0,3,2,0,838,2118,4500,0,4,0.06171908216867139,0.6664015032025346,2.0
30,0.0,2,0,0,719,26735,20034,0,4,0.26413701267024403,0.3528155365406674,4.0
46,0.0,3,2,1,788,16292,12277,0,9,0.11276959253407796,0.23753536392695743,4.5
31,0.0,2,2,1,764,35257,3457,0,2,0.028414087864217317,0.06144741708790531,1.0
33,1.0,3,0,2,432,42239,11585,0,1,0.17876431194642473,0.7473382094250532,0.5
25,0.0,0,2,1,469,42121,9074,0,1,0.4494304110946013,0.9985141158989599,1.0
42,1.0,1,2,1,429,8356,28553,0,4,0.8748123410643709,1.20444866570667,4.0
41,1.0,3,1,1,306,33007,19903,0,4,0.44571594929905495,0.9701258565861961,4.0
33,0.0,3,1,0,810,48638,2388,0,4,0.025153257915692347,0.09075396574606585,4.0
58,0.0,0,0,2,527,12114,14578,0,7,0.23161005370023197,0.15080550347939373,7.0
68,1.0,2,0,1,494,8794,20178,0,0,0.5378505171126986,0.46891992749760103,0.0
68,0.0,3,1,0,324,46579,6169,1,5,0.21417164282738507,0.6628246076933759,2.5
45,1.0,0,0,0,732,31940,13534,0,0,0.1436349164234545,0.1288829928362961,0.0
35,1.0,2,2,2,762,8150,8622,0,7,0.09626528219728689,0.2910065315692514,3.5
40,1.0,1,2,0,799,28021,24408,0,7,0.1807692022840553,0.10460440073172719,3.5
58,1.0,2,2,0,590,42219,24034,1,9,0.37077490319495227,0.24788263062896285,0.0
39,0.0,1,0,0,777,46692,15296,1,5,0.12031305305384041,0.1503598536988241,5.0
35,0.0,0,2,1,733,28454,5382,1,1,0.09119715326611878,0.907091417436245,0.0
32,0.0,0,0,1,730,2293,15640,0,4,0.2902746844840386,1.0102449888641425,4.0
27,1.0,0,2,1,731,48174,12514,0,3,0.17807692855008325,0.6704139569962859,0.0
38,0.0,2,2,0,716,44984,10032,0,1,0.08710299199472103,0.07407921926823763,0.0
30,0.0,2,1,0,845,37702,6771,0,3,0.13039208134339855,0.7041287937143738,1.5
29,0.0,2,0,0,844,25654,17501,0,6,0.2857166179615692,0.7266256346627921,6.0
35,0.0,3,2,0,721,16847,13494,0,1,0.09657126908130623,0.16772226635463855,0.5
45,0.0,0,0,0,568,20790,15527,1,8,0.24679721524620912,0.15316145849890325,8.0
34,1.0,1,0,1,734,46577,26700,0,0,0.22941889139979893,0.10764643713320902,0.0
69,1.0,1,0,1,378,6961,15952,0,2,0.4635188144704344,0.42783669911375855,0.0
35,0.0,1,0,2,760,12590,11891,0,9,0.12913069446706846,0.32096432643753053,4.5
30,1.0,1,2,0,807,47072,21116,0,9,0.15477988066790788,0.3724216791520678,4.5
57,1.0,3,1,0,348,6989,532,0,6,0.010104655359076146,0.8727231286444187,0.0
48,0.0,1,0,0,704,11096,492,0,3,0.009727934198038595,1.0937994305599494,3.0
38,0.0,2,0,0,804,3165,4584,0,9,0.03568481527036074,0.4063584984975634,0.0
37,1.0,0,0,0,747,16683,5261,0,1,0.06923461599199873,0.7515397167973891,0.0
52,1.0,3,0,0,476,18606,17610,0,6,0.6022159906983107,0.4419670337186239,0.0
30,0.0,2,0,1,771,27538,15535,0,4,0.20987003863716192,0.7684201994001784,0.0
66,1.0,1,2,1,319,46210,18198,1,5,0.26429837046504195,0.5925581665553199,0.0
25,0.0,2,0,0,738,21248,5399,0,1,0.0768027085081867,0.16899725450588218,1.0
35,1.0,3,1,0,786,34074,15591,0,7,0.1094028489228826,0.06450073679040068,0.0
25,1.0,2,1,1,768,23025,8266,1,6,0.058380241402933845,0.2492566512935327,0.0
49,0.0,0,1,0,724,13257,10359,1,8,0.10144345646127934,0.4892083512867719,0.0
38,0.0,0,1,0,796,24998,2348,0,6,0.019628824611269018,0.1261996321685337,3.0
33,0.0,1,1,0,708,9613,16721,0,0,0.15017153736999983,0.3495051461211,0.0
34,0.0,3,1,1,813,34638,5341,1,4,0.08428544375710137,0.8230021461936624,4.0
29,0.0,1,2,0,465,20906,10031,0,4,0.20787913955319767,0.6005719733079123,2.0
45,0.0,1,0,0,772,5643,24946,0,8,0.22661906449004807,0.3961518545771673,4.0
47,0.0,1,2,0,754,30611,7766,0,5,0.12646148835694512,0.8056668295065951,0.0
53,1.0,0,0,0,332,43302,14526,0,2,0.669308390545086,2.752430539556743,0.0
42,0.0,2,0,1,745,9111,26975,0,6,0.24638528356000475,0.09524766402089822,3.0
35,0.0,2,0,2,728,13874,333,0,2,0.0030230130270981798,0.4146157686895738,1.0
39,0.0,3,0,1,376,10226,19074,0,6,0.6449366018596788,1.5264243448858834,3.0
33,0.0,3,0,0,382,7637,22215,1,4,0.33309842259941225,0.15132249745096862,0.0
42,0.0,0,1,2,778,43267,9079,0,4,0.13039481810217302,0.6590546770649317,4.0
24,1.0,2,2,0,485,30712,11861,0,8,0.4185693616120267,0.8715107456682076,4.0
44,1.0,3,1,0,740,36732,29043,0,4,0.1971101639700293,0.38326636985557605,2.0
28,0.0,3,2,0,811,33950,23573,0,6,0.21904938902569343,0.49498675835153094,0.0
26,0.0,3,0,1,756,29547,29361,0,2,0.2730773165673044,0.4487764953171067,1.0
26,1.0,1,0,1,592,10083,4965,0,7,0.07110531893564002,0.2912955059719875,7.0
36,0.0,3,2,0,818,1807,2258,1,5,0.03227235696828505,0.1718524447239413,2.5
43,1.0,1,0,0,833,34223,22968,0,9,0.1728333747206357,0.41700340880872294,0.0
46,1.0,0,0,0,721,31302,18685,0,2,0.28442475720765975,0.38469266599689467,0.0
33,0.0,0,0,2,761,21336,24323,1,8,0.3966956975568386,0.8030139935414424,0.0
48,0.0,1,2,0,804,8494,28524,0,3,0.2633405960338269,0.3200635178551645,0.0
49,1.0,3,0,0,772,47754,28320,1,8,0.22476190476190477,0.21371428571428572,0.0
47,0.0,0,1,0,800,8541,28168,0,6,0.20611133875782942,0.40961774863899786,3.0
49,1.0,3,1,0,793,49235,7392,0,4,0.0780594950209616,0.19223417848506288,0.0
34,0.0,0,1,2,724,37968,13451,0,4,0.10336109915780414,0.2441753242761419,0.0
33,0.0,1,0,0,747,2893,4626,1,2,0.05153054404491378,0.5804036893463441,1.0
29,0.0,0,0,1,803,35727,4194,0,9,0.0496619341393234,0.10500763756497851,9.0
47,1.0,0,1,0,837,23731,3564,0,8,0.05153044257767882,0.11277706288044186,4.0
